            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458483.916666667, A.D. 2018-Dec-31 10:00:00.0000,  3.093265675170751E+08, -3.599649667325144E+08, -2.502046291340549E+07,  1.360509241400547E+01,  8.969004028880580E+00,  2.775283635991856E+00,  1.585337631642895E+03,  4.752722653501221E+08,  1.915639698306190E+00,
2458484.916666667, A.D. 2019-Jan-01 10:00:00.0000,  3.105006258808460E+08, -3.591883906583027E+08, -2.478056402470297E+07,  1.357216942905491E+01,  9.007273638409385E+00,  2.777926678761627E+00,  1.585889491801733E+03,  4.754377088636123E+08,  1.914068600362716E+00,
2458485.916666667, A.D. 2019-Jan-02 10:00:00.0000,  3.116718357927834E+08, -3.584085133650511E+08, -2.454043799523591E+07,  1.353915610961190E+01,  9.045421121123347E+00,  2.780541529855951E+00,  1.586440896872090E+03,  4.756030159450082E+08,  1.912481556012109E+00,
2458486.916666667, A.D. 2019-Jan-03 10:00:00.0000,  3.128401894688747E+08, -3.576253454084223E+08, -2.430008725926006E+07,  1.350605293901174E+01,  9.083446386892900E+00,  2.783128224142257E+00,  1.586991842265170E+03,  4.757681852186235E+08,  1.910878613473275E+00,
2458487.916666667, A.D. 2019-Jan-04 10:00:00.0000,  3.140056791668219E+08, -3.568388973517919E+08, -2.405951424801159E+07,  1.347286039953073E+01,  9.121349347308193E+00,  2.785686796648902E+00,  1.587542323406070E+03,  4.759332153129366E+08,  1.909259820936298E+00,
2458488.916666667, A.D. 2019-Jan-05 10:00:00.0000,  3.151682971859497E+08, -3.560491797661003E+08, -2.381872138969314E+07,  1.343957897238220E+01,  9.159129915667668E+00,  2.788217282563167E+00,  1.588092335733771E+03,  4.760981048605883E+08,  1.907625226560848E+00,
2458489.916666667, A.D. 2019-Jan-06 10:00:00.0000,  3.163280358671139E+08, -3.552562032297055E+08, -2.357771110946071E+07,  1.340620913771423E+01,  9.196788006966681E+00,  2.790719717229113E+00,  1.588641874701129E+03,  4.762628524983794E+08,  1.905974878475768E+00,
2458490.916666667, A.D. 2019-Jan-07 10:00:00.0000,  3.174848875926087E+08, -3.544599783282369E+08, -2.333648582940970E+07,  1.337275137460626E+01,  9.234323537886057E+00,  2.793194136145558E+00,  1.589190935774867E+03,  4.764274568672673E+08,  1.904308824777839E+00,
2458491.916666667, A.D. 2019-Jan-08 10:00:00.0000,  3.186388447860746E+08, -3.536605156544507E+08, -2.309504796856175E+07,  1.333920616106655E+01,  9.271736426780649E+00,  2.795640574963982E+00,  1.589739514435562E+03,  4.765919166123638E+08,  1.902627113531203E+00,
2458492.916666667, A.D. 2019-Jan-09 10:00:00.0000,  3.197898999124054E+08, -3.528578258080847E+08, -2.285339994285178E+07,  1.330557397402935E+01,  9.309026593668333E+00,  2.798059069486530E+00,  1.590287606177643E+03,  4.767562303829315E+08,  1.900929792766163E+00,
2458493.916666667, A.D. 2019-Jan-10 10:00:00.0000,  3.209380454776559E+08, -3.520519193957161E+08, -2.261154416511495E+07,  1.327185528935221E+01,  9.346193960218351E+00,  2.800449655663945E+00,  1.590835206509371E+03,  4.769203968323820E+08,  1.899216910478636E+00,
2458494.916666667, A.D. 2019-Jan-11 10:00:00.0000,  3.220832740289481E+08, -3.512428070306188E+08, -2.236948304507399E+07,  1.323805058181342E+01,  9.383238449740336E+00,  2.802812369593580E+00,  1.591382310952838E+03,  4.770844146182716E+08,  1.897488514629091E+00,
2458495.916666667, A.D. 2019-Jan-12 10:00:00.0000,  3.232255781543782E+08, -3.504304993326226E+08, -2.212721898932631E+07,  1.320416032510938E+01,  9.420159987173003E+00,  2.805147247517396E+00,  1.591928915043951E+03,  4.772482824022994E+08,  1.895744653141726E+00,
2458496.916666667, A.D. 2019-Jan-13 10:00:00.0000,  3.243649504829233E+08, -3.496150069279723E+08, -2.188475440133220E+07,  1.317018499185233E+01,  9.456958499072909E+00,  2.807454325819944E+00,  1.592475014332426E+03,  4.774119988503033E+08,  1.893985373903841E+00,
2458497.916666667, A.D. 2019-Jan-14 10:00:00.0000,  3.255013836843467E+08, -3.487963404491886E+08, -2.164209168140195E+07,  1.313612505356778E+01,  9.493633913603425E+00,  2.809733641026439E+00,  1.593020604381772E+03,  4.775755626322569E+08,  1.892210724764776E+00,
2458498.916666667, A.D. 2019-Jan-15 10:00:00.0000,  3.266348704691046E+08, -3.479745105349302E+08, -2.139923322668424E+07,  1.310198098069231E+01,  9.530186160523545E+00,  2.811985229800751E+00,  1.593565680769282E+03,  4.777389724222665E+08,  1.890420753535256E+00,
2458499.916666667, A.D. 2019-Jan-16 10:00:00.0000,  3.277654035882522E+08, -3.471495278298561E+08, -2.115618143115392E+07,  1.306775324257122E+01,  9.566615171176849E+00,  2.814209128943496E+00,  1.594110239086026E+03,  4.779022268985674E+08,  1.888615507986525E+00,
2458500.916666667, A.D. 2019-Jan-17 10:00:00.0000,  3.288929758333486E+08, -3.463214029844888E+08, -2.091293868560056E+07,  1.303344230745647E+01,  9.602920878480470E+00,  2.816405375390073E+00,  1.594654274936833E+03,  4.780653247435209E+08,  1.886795035849593E+00,
2458501.916666667, A.D. 2019-Jan-18 10:00:00.0000,  3.300175800363625E+08, -3.454901466550797E+08, -2.066950737761667E+07,  1.299904864250442E+01,  9.639103216914062E+00,  2.818574006208757E+00,  1.595197783940282E+03,  4.782282646436100E+08,  1.884959384814433E+00,
2458502.916666667, A.D. 2019-Jan-19 10:00:00.0000,  3.311392090695776E+08, -3.446557695034733E+08, -2.042588989158654E+07,  1.296457271377389E+01,  9.675162122508890E+00,  2.820715058598786E+00,  1.595740761728692E+03,  4.783910452894368E+08,  1.883108602529200E+00,
2458503.916666667, A.D. 2019-Jan-20 10:00:00.0000,  3.322578558454977E+08, -3.438182821969752E+08, -2.018208860867468E+07,  1.293001498622407E+01,  9.711097532836861E+00,  2.822828569888459E+00,  1.596283203948107E+03,  4.785536653757182E+08,  1.881242736599469E+00,
2458504.916666667, A.D. 2019-Jan-21 10:00:00.0000,  3.333735133167514E+08, -3.429776954082181E+08, -1.993810590681492E+07,  1.289537592371267E+01,  9.746909386999667E+00,  2.824914577533263E+00,  1.596825106258284E+03,  4.787161236012821E+08,  1.879361834587458E+00,
2458505.916666667, A.D. 2019-Jan-22 10:00:00.0000,  3.344861744759967E+08, -3.421340198150308E+08, -1.969394416069968E+07,  1.286065598899393E+01,  9.782597625617949E+00,  2.826973119113994E+00,  1.597366464332682E+03,  4.788784186690641E+08,  1.877465944011230E+00,
2458506.916666667, A.D. 2019-Jan-23 10:00:00.0000,  3.355958323558264E+08, -3.412872661003072E+08, -1.944960574176890E+07,  1.282585564371693E+01,  9.818162190820479E+00,  2.829004232334896E+00,  1.597907273858450E+03,  4.790405492861038E+08,  1.875555112343990E+00,
2458507.916666667, A.D. 2019-Jan-24 10:00:00.0000,  3.367024800286716E+08, -3.404374449518763E+08, -1.920509301819970E+07,  1.279097534842371E+01,  9.853603026233417E+00,  2.831007955021828E+00,  1.598447530536408E+03,  4.792025141635397E+08,  1.873629387013221E+00,
2458508.916666667, A.D. 2019-Jan-25 10:00:00.0000,  3.378061106067063E+08, -3.395845670623741E+08, -1.896040835489585E+07,  1.275601556254769E+01,  9.888920076969624E+00,  2.832984325120406E+00,  1.598987230081041E+03,  4.793643120166068E+08,  1.871688815400006E+00,
2458509.916666667, A.D. 2019-Jan-26 10:00:00.0000,  3.389067172417518E+08, -3.387286431291144E+08, -1.871555411347729E+07,  1.272097674441182E+01,  9.924113289617978E+00,  2.834933380694209E+00,  1.599526368220482E+03,  4.795259415646312E+08,  1.869733444838123E+00,
2458510.916666667, A.D. 2019-Jan-27 10:00:00.0000,  3.400042931251804E+08, -3.378696838539625E+08, -1.847053265227066E+07,  1.268585935122720E+01,  9.959182612232786E+00,  2.836855159922946E+00,  1.600064940696497E+03,  4.796874015310270E+08,  1.867763322613385E+00,
2458511.916666667, A.D. 2019-Jan-28 10:00:00.0000,  3.410988314878191E+08, -3.370076999432090E+08, -1.822534632629861E+07,  1.265066383909138E+01,  9.994127994323186E+00,  2.838749701100669E+00,  1.600602943264475E+03,  4.798486906432914E+08,  1.865778495962774E+00,
2458512.916666667, A.D. 2019-Jan-29 10:00:00.0000,  3.421903255998541E+08, -3.361427021074444E+08, -1.797999748727037E+07,  1.261539066298710E+01,  1.002894938684287E+01,  2.840617042633978E+00,  1.601140371693410E+03,  4.800098076330009E+08,  1.863779012073653E+00,
2458513.916666667, A.D. 2019-Jan-30 10:00:00.0000,  3.432787687707334E+08, -3.352747010614348E+08, -1.773448848357202E+07,  1.258004027678018E+01,  1.006364674217888E+01,  2.842457223040258E+00,  1.601677221765889E+03,  4.801707512358068E+08,  1.861764918082979E+00,
2458514.916666667, A.D. 2019-Jan-31 10:00:00.0000,  3.443641543490710E+08, -3.344037075239984E+08, -1.748882166025716E+07,  1.254461313321949E+01,  1.009822001414263E+01,  2.844270280945897E+00,  1.602213489278075E+03,  4.803315201914309E+08,  1.859736261076514E+00,
2458515.916666667, A.D. 2019-Feb-01 10:00:00.0000,  3.454464757225499E+08, -3.335297322178829E+08, -1.724299935903725E+07,  1.250910968393421E+01,  1.013266915795808E+01,  2.846056255084549E+00,  1.602749170039697E+03,  4.804921132436606E+08,  1.857693088087960E+00,
2458516.916666667, A.D. 2019-Feb-02 10:00:00.0000,  3.465257263178257E+08, -3.326527858696443E+08, -1.699702391827258E+07,  1.247353037943322E+01,  1.016699413025225E+01,  2.847815184295397E+00,  1.603284259874027E+03,  4.806525291403453E+08,  1.855635446098131E+00,
2458517.916666667, A.D. 2019-Feb-03 10:00:00.0000,  3.476018996004292E+08, -3.317728792095255E+08, -1.675089767296343E+07,  1.243787566910416E+01,  1.020119488904491E+01,  2.849547107521390E+00,  1.603818754617872E+03,  4.808127666333907E+08,  1.853563382034310E+00,
2458518.916666667, A.D. 2019-Feb-04 10:00:00.0000,  3.486749890746701E+08, -3.308900229713367E+08, -1.650462295474087E+07,  1.240214600121200E+01,  1.023527139373842E+01,  2.851252063807570E+00,  1.604352650121555E+03,  4.809728244787550E+08,  1.851476942769249E+00,
2458519.916666667, A.D. 2019-Feb-05 10:00:00.0000,  3.497449882835397E+08, -3.300042278923366E+08, -1.625820209185803E+07,  1.236634182289798E+01,  1.026922360510739E+01,  2.852930092299331E+00,  1.604885942248900E+03,  4.811327014364438E+08,  1.849376175120517E+00,
2458520.916666667, A.D. 2019-Feb-06 10:00:00.0000,  3.508118908086132E+08, -3.291155047131137E+08, -1.601163740918186E+07,  1.233046358017850E+01,  1.030305148528871E+01,  2.854581232240754E+00,  1.605418626877216E+03,  4.812923962705052E+08,  1.847261125849539E+00,
2458521.916666667, A.D. 2019-Feb-07 10:00:00.0000,  3.518756902699535E+08, -3.282238641774697E+08, -1.576493122818416E+07,  1.229451171794472E+01,  1.033675499777163E+01,  2.856205522972891E+00,  1.605950699897277E+03,  4.814519077490250E+08,  1.845131841661133E+00,
2458522.916666667, A.D. 2019-Feb-08 10:00:00.0000,  3.529363803260134E+08, -3.273293170323026E+08, -1.551808586693370E+07,  1.225848667996146E+01,  1.037033410738783E+01,  2.857803003932119E+00,  1.606482157213315E+03,  4.816112346441220E+08,  1.842988369202548E+00,
2458523.916666667, A.D. 2019-Feb-09 10:00:00.0000,  3.539939546735382E+08, -3.264318740274914E+08, -1.527110364008774E+07,  1.222238890886652E+01,  1.040378878030152E+01,  2.859373714648482E+00,  1.607012994742993E+03,  4.817703757319428E+08,  1.840830755062753E+00,
2458524.916666667, A.D. 2019-Feb-10 10:00:00.0000,  3.550484070474684E+08, -3.255315459157811E+08, -1.502398685888442E+07,  1.218621884616972E+01,  1.043711898399897E+01,  2.860917694744037E+00,  1.607543208417393E+03,  4.819293297926565E+08,  1.838659045771954E+00,
2458525.916666667, A.D. 2019-Feb-11 10:00:00.0000,  3.560997312208422E+08, -3.246283434526697E+08, -1.477673783113419E+07,  1.214997693225264E+01,  1.047032468727928E+01,  2.862434983931229E+00,  1.608072794181001E+03,  4.820880956104502E+08,  1.836473287800730E+00,
2458526.916666667, A.D. 2019-Feb-12 10:00:00.0000,  3.571479210046981E+08, -3.237222773962937E+08, -1.452935886121303E+07,  1.211366360636826E+01,  1.050340586024439E+01,  2.863925622011266E+00,  1.608601747991683E+03,  4.822466719735232E+08,  1.834273527559666E+00,
2458527.916666667, A.D. 2019-Feb-13 10:00:00.0000,  3.581929702479771E+08, -3.228133585073175E+08, -1.428185225005387E+07,  1.207727930664029E+01,  1.053636247428958E+01,  2.865389648872553E+00,  1.609130065820675E+03,  4.824050576740820E+08,  1.832059811398358E+00,
2458528.916666667, A.D. 2019-Feb-14 10:00:00.0000,  3.592348728374255E+08, -3.219015975488213E+08, -1.403422029513976E+07,  1.204082447006507E+01,  1.056919450209624E+01,  2.866827104489113E+00,  1.609657743652562E+03,  4.825632515083355E+08,  1.829832185604910E+00,
2458529.916666667, A.D. 2019-Feb-15 10:00:00.0000,  3.602736226974968E+08, -3.209870052861909E+08, -1.378646529049644E+07,  1.200429953249855E+01,  1.060190191760272E+01,  2.868238028918594E+00,  1.610184777485259E+03,  4.827212522764888E+08,  1.827590696408830E+00,
2458530.916666667, A.D. 2019-Feb-16 10:00:00.0000,  3.613092137902545E+08, -3.200695924870083E+08, -1.353858952668487E+07,  1.196770492868668E+01,  1.063448469604006E+01,  2.869622462301624E+00,  1.610711163329995E+03,  4.828790587827385E+08,  1.825335389973054E+00,
2458531.916666667, A.D. 2019-Feb-17 10:00:00.0000,  3.623416401152747E+08, -3.191493699209419E+08, -1.329059529079451E+07,  1.193104109222768E+01,  1.066694281387156E+01,  2.870980444859568E+00,  1.611236897211295E+03,  4.830366698352674E+08,  1.823066312399416E+00,
2458532.916666667, A.D. 2019-Feb-18 10:00:00.0000,  3.633708957095474E+08, -3.182263483596400E+08, -1.304248486643629E+07,  1.189430845559320E+01,  1.069927624880507E+01,  2.872312016892846E+00,  1.611761975166962E+03,  4.831940842462384E+08,  1.820783509729240E+00,
2458533.916666667, A.D. 2019-Feb-19 10:00:00.0000,  3.643969746473799E+08, -3.173005385766230E+08, -1.279426053373568E+07,  1.185750745013210E+01,  1.073148497978961E+01,  2.873617218779594E+00,  1.612286393248058E+03,  4.833513008317898E+08,  1.818487027941845E+00,
2458534.916666667, A.D. 2019-Feb-20 10:00:00.0000,  3.654198710402991E+08, -3.163719513471779E+08, -1.254592456932631E+07,  1.182063850605644E+01,  1.076356898700406E+01,  2.874896090975298E+00,  1.612810147518888E+03,  4.835083184120302E+08,  1.816176912944754E+00,
2458535.916666667, A.D. 2019-Feb-21 10:00:00.0000,  3.664395790369529E+08, -3.154405974482506E+08, -1.229747924634308E+07,  1.178370205244945E+01,  1.079552825183204E+01,  2.876148674009332E+00,  1.613333234056978E+03,  4.836651358110307E+08,  1.813853210589539E+00,
2458536.916666667, A.D. 2019-Feb-22 10:00:00.0000,  3.674560928230139E+08, -3.145064876583446E+08, -1.204892683441608E+07,  1.174669851726539E+01,  1.082736275686075E+01,  2.877375008484178E+00,  1.613855648953059E+03,  4.838217518568227E+08,  1.811515966665656E+00,
2458537.916666667, A.D. 2019-Feb-23 10:00:00.0000,  3.684694066210805E+08, -3.135696327574154E+08, -1.180026959966412E+07,  1.170962832732742E+01,  1.085907248587727E+01,  2.878575135074653E+00,  1.614377388311050E+03,  4.839781653813902E+08,  1.809165226894632E+00,
2458538.916666667, A.D. 2019-Feb-24 10:00:00.0000,  3.694795146905803E+08, -3.126300435267680E+08, -1.155150980468883E+07,  1.167249190833200E+01,  1.089065742385850E+01,  2.879749094526030E+00,  1.614898448248037E+03,  4.841343752206648E+08,  1.806801036933333E+00,
2458539.916666667, A.D. 2019-Feb-25 10:00:00.0000,  3.704864113276720E+08, -3.116877307489544E+08, -1.130264970856825E+07,  1.163528968484429E+01,  1.092211755695737E+01,  2.880896927652662E+00,  1.615418824894254E+03,  4.842903802145199E+08,  1.804423442372841E+00,
2458540.916666667, A.D. 2019-Feb-26 10:00:00.0000,  3.714900908651479E+08, -3.107427052076728E+08, -1.105369156685126E+07,  1.159802208029835E+01,  1.095345287248805E+01,  2.882018675336116E+00,  1.615938514393066E+03,  4.844461792067655E+08,  1.802032488741477E+00,
2458541.916666667, A.D. 2019-Feb-27 10:00:00.0000,  3.724905476723365E+08, -3.097949776876676E+08, -1.080463763155171E+07,  1.156068951699980E+01,  1.098466335891871E+01,  2.883114378523694E+00,  1.616457512900951E+03,  4.846017710451427E+08,  1.799628221504850E+00,
2458542.916666667, A.D. 2019-Feb-28 10:00:00.0000,  3.734877761550045E+08, -3.088445589746297E+08, -1.055549015114275E+07,  1.152329241612849E+01,  1.101574900587358E+01,  2.884184078227704E+00,  1.616975816587478E+03,  4.847571545813173E+08,  1.797210686060043E+00,
2458543.916666667, A.D. 2019-Mar-01 10:00:00.0000,  3.744817707552599E+08, -3.078914598550965E+08, -1.030625137055132E+07,  1.148583119773450E+01,  1.104670980412446E+01,  2.885227815524519E+00,  1.617493421635293E+03,  4.849123286708748E+08,  1.794779927731517E+00,
2458544.916666667, A.D. 2019-Mar-02 10:00:00.0000,  3.754725259514542E+08, -3.069356911163550E+08, -1.005692353115277E+07,  1.144830628073255E+01,  1.107754574554328E+01,  2.886245631550570E+00,  1.618010324240092E+03,  4.850672921733142E+08,  1.792335991790433E+00,
2458545.916666667, A.D. 2019-Mar-03 10:00:00.0000,  3.764600362580844E+08, -3.059772635463452E+08, -9.807508870765552E+06,  1.141071808292271E+01,  1.110825682315234E+01,  2.887237567503932E+00,  1.618526520610611E+03,  4.852220439520426E+08,  1.789878923432066E+00,
2458546.916666667, A.D. 2019-Mar-04 10:00:00.0000,  3.774442962256968E+08, -3.050161879335624E+08, -9.558009623646021E+06,  1.137306702096455E+01,  1.113884303107233E+01,  2.888203664641845E+00,  1.619042006968599E+03,  4.853765828743693E+08,  1.787408767782466E+00,
2458547.916666667, A.D. 2019-Mar-05 10:00:00.0000,  3.784253004407881E+08, -3.040524750669616E+08, -9.308428020483524E+06,  1.133535351039705E+01,  1.116930436452634E+01,  2.889143964278607E+00,  1.619556779548801E+03,  4.855309078114992E+08,  1.784925569904720E+00,
2458548.916666667, A.D. 2019-Mar-06 10:00:00.0000,  3.794030435257096E+08, -3.030861357358639E+08, -9.058766288395301E+06,  1.129757796563157E+01,  1.119964081983192E+01,  2.890058507784972E+00,  1.620070834598943E+03,  4.856850176385285E+08,  1.782429374792031E+00,
2458549.916666667, A.D. 2019-Mar-07 10:00:00.0000,  3.803775201385680E+08, -3.021171807298611E+08, -8.809026650921851E+06,  1.125974079995120E+01,  1.122985239439210E+01,  2.890947336586914E+00,  1.620584168379702E+03,  4.858389112344368E+08,  1.779920227366451E+00,
2458550.916666667, A.D. 2019-Mar-08 10:00:00.0000,  3.813487249731300E+08, -3.011456208387233E+08, -8.559211328022018E+06,  1.122184242551350E+01,  1.125993908668507E+01,  2.891810492163951E+00,  1.621096777164697E+03,  4.859925874820827E+08,  1.777398172480956E+00,
2458551.916666667, A.D. 2019-Mar-09 10:00:00.0000,  3.823166527587234E+08, -3.001714668523054E+08, -8.309322536068678E+06,  1.118388325335188E+01,  1.128990089625542E+01,  2.892648016047761E+00,  1.621608657240459E+03,  4.861460452681965E+08,  1.774863254919648E+00,
2458552.916666667, A.D. 2019-Mar-10 10:00:00.0000,  3.832812982601412E+08, -2.991947295604564E+08, -8.059362487844184E+06,  1.114586369337567E+01,  1.131973782370600E+01,  2.893459949820973E+00,  1.622119804906418E+03,  4.862992834833755E+08,  1.772315519396420E+00,
2458553.916666667, A.D. 2019-Mar-11 10:00:00.0000,  3.842426562775438E+08, -2.982154197529275E+08, -7.809333392535836E+06,  1.110778415436969E+01,  1.134944987068935E+01,  2.894246335115978E+00,  1.622630216474881E+03,  4.864523010220767E+08,  1.769755010553585E+00,
2458554.916666667, A.D. 2019-Mar-12 10:00:00.0000,  3.852007216463619E+08, -2.972335482192821E+08, -7.559237455731958E+06,  1.106964504399508E+01,  1.137903703989895E+01,  2.895007213613646E+00,  1.623139888271009E+03,  4.866050967826113E+08,  1.767181772961537E+00,
2458555.916666667, A.D. 2019-Mar-13 10:00:00.0000,  3.861554892372000E+08, -2.962491257488065E+08, -7.309076879417464E+06,  1.103144676879121E+01,  1.140849933506004E+01,  2.895742627041892E+00,  1.623648816632799E+03,  4.867576696671381E+08,  1.764595851119577E+00,
2458556.916666667, A.D. 2019-Mar-14 10:00:00.0000,  3.871069539557391E+08, -2.952621631304206E+08, -7.058853861970097E+06,  1.099318973417730E+01,  1.143783676092103E+01,  2.896452617174352E+00,  1.624156997911061E+03,  4.869100185816579E+08,  1.761997289456175E+00,
2458557.916666667, A.D. 2019-Mar-15 10:00:00.0000,  3.880551107426398E+08, -2.942726711525902E+08, -6.808570598156333E+06,  1.095487434445295E+01,  1.146704932324516E+01,  2.897137225829193E+00,  1.624664428469401E+03,  4.870621424360068E+08,  1.759386132328117E+00,
2458558.916666667, A.D. 2019-Mar-16 10:00:00.0000,  3.889999545734460E+08, -2.932806606032397E+08, -6.558229279127762E+06,  1.091650100279711E+01,  1.149613702880241E+01,  2.897796494868096E+00,  1.625171104684196E+03,  4.872140401438503E+08,  1.756762424018422E+00,
2458559.916666667, A.D. 2019-Mar-17 10:00:00.0000,  3.899414804584879E+08, -2.922861422696652E+08, -6.307832092417270E+06,  1.087807011126952E+01,  1.152509988536044E+01,  2.898430466194932E+00,  1.625677022944575E+03,  4.873657106226764E+08,  1.754126208736641E+00,
2458560.916666667, A.D. 2019-Mar-18 10:00:00.0000,  3.908796834427854E+08, -2.912891269384493E+08, -6.057381221935436E+06,  1.083958207081819E+01,  1.155393790167492E+01,  2.899039181753882E+00,  1.626182179652400E+03,  4.875171527937905E+08,  1.751477530624484E+00,
2458561.916666667, A.D. 2019-Mar-19 10:00:00.0000,  3.918145586059523E+08, -2.902896253953753E+08, -5.806878847967163E+06,  1.080103728126951E+01,  1.158265108748393E+01,  2.899622683529468E+00,  1.626686571222242E+03,  4.876683655823079E+08,  1.748816433745051E+00,
2458562.916666667, A.D. 2019-Mar-20 10:00:00.0000,  3.927461010620989E+08, -2.892876484253432E+08, -5.556327147168308E+06,  1.076243614133860E+01,  1.161123945349686E+01,  2.900181013544292E+00,  1.627190194081361E+03,  4.878193479171481E+08,  1.746142962091561E+00,
2458563.916666667, A.D. 2019-Mar-21 10:00:00.0000,  3.936743059597366E+08, -2.882832068122859E+08, -5.305728292562142E+06,  1.072377904862655E+01,  1.163970301138721E+01,  2.900714213858318E+00,  1.627693044669686E+03,  4.879700987310288E+08,  1.743457159583317E+00,
2458564.916666667, A.D. 2019-Mar-22 10:00:00.0000,  3.945991684816815E+08, -2.872763113390865E+08, -5.055084453536600E+06,  1.068506639962250E+01,  1.166804177378399E+01,  2.901222326567616E+00,  1.628195119439791E+03,  4.881206169604584E+08,  1.740759070066289E+00,
2458565.916666667, A.D. 2019-Mar-23 10:00:00.0000,  3.955206838449581E+08, -2.862669727874961E+08, -4.804397795840949E+06,  1.064629858970492E+01,  1.169625575426341E+01,  2.901705393803191E+00,  1.628696414856878E+03,  4.882709015457310E+08,  1.738048737312955E+00,
2458566.916666667, A.D. 2019-Mar-24 10:00:00.0000,  3.964388473007041E+08, -2.852552019380519E+08, -4.553670481582776E+06,  1.060747601314299E+01,  1.172434496734058E+01,  2.902163457729831E+00,  1.629196927398752E+03,  4.884209514309195E+08,  1.735326205022230E+00,
2458567.916666667, A.D. 2019-Mar-25 10:00:00.0000,  3.973536541340740E+08, -2.842410095699969E+08, -4.302904669225305E+06,  1.056859906309801E+01,  1.175230942846122E+01,  2.902596560544972E+00,  1.629696653555803E+03,  4.885707655638687E+08,  1.732591516819338E+00,
2458568.916666667, A.D. 2019-Mar-26 10:00:00.0000,  3.982650996641434E+08, -2.832244064611997E+08, -4.052102513584450E+06,  1.052966813162467E+01,  1.178014915399340E+01,  2.903004744477570E+00,  1.630195589830982E+03,  4.887203428961899E+08,  1.729844716255649E+00,
2458569.916666667, A.D. 2019-Mar-27 10:00:00.0000,  3.991731792438140E+08, -2.822054033880749E+08, -3.801266165826350E+06,  1.049068360967277E+01,  1.180786416121943E+01,  2.903388051786977E+00,  1.630693732739781E+03,  4.888696823832540E+08,  1.727085846808745E+00,
2458570.916666667, A.D. 2019-Mar-28 10:00:00.0000,  4.000778882597176E+08, -2.811840111255052E+08, -3.550397773464531E+06,  1.045164588708861E+01,  1.183545446832765E+01,  2.903746524761831E+00,  1.631191078810211E+03,  4.890187829841847E+08,  1.724314951882272E+00,
2458571.916666667, A.D. 2019-Mar-29 10:00:00.0000,  4.009792221321216E+08, -2.801602404467625E+08, -3.299499480357632E+06,  1.041255535261645E+01,  1.186292009440437E+01,  2.904080205718973E+00,  1.631687624582782E+03,  4.891676436618534E+08,  1.721532074805807E+00,
2458572.916666667, A.D. 2019-Mar-30 10:00:00.0000,  4.018771763148326E+08, -2.791341021234314E+08, -3.048573426706910E+06,  1.037341239389996E+01,  1.189026105942549E+01,  2.904389137002358E+00,  1.632183366610480E+03,  4.893162633828712E+08,  1.718737258834849E+00,
2458573.916666667, A.D. 2019-Mar-31 10:00:00.0000,  4.027717462951028E+08, -2.781056069253323E+08, -2.797621749054000E+06,  1.033421739748409E+01,  1.191747738424887E+01,  2.904673360981983E+00,  1.632678301458750E+03,  4.894646411175836E+08,  1.715930547150795E+00,
2458574.916666667, A.D. 2019-Apr-01 10:00:00.0000,  4.036629275935341E+08, -2.770747656204458E+08, -2.546646580278620E+06,  1.029497074881654E+01,  1.194456909060611E+01,  2.904932920052813E+00,  1.633172425705465E+03,  4.896127758400638E+08,  1.713111982860857E+00,
2458575.916666667, A.D. 2019-Apr-02 10:00:00.0000,  4.045507157639838E+08, -2.760415889748374E+08, -2.295650049596608E+06,  1.025567283224929E+01,  1.197153620109450E+01,  2.905167856633748E+00,  1.633665735940916E+03,  4.897606665281063E+08,  1.710281608997974E+00,
2458576.916666667, A.D. 2019-Apr-03 10:00:00.0000,  4.054351063934702E+08, -2.750060877525830E+08, -2.044634282557726E+06,  1.021632403104025E+01,  1.199837873916912E+01,  2.905378213166586E+00,  1.634158228767784E+03,  4.899083121632203E+08,  1.707439468520742E+00,
2458577.916666667, A.D. 2019-Apr-04 10:00:00.0000,  4.063160951020774E+08, -2.739682727156953E+08, -1.793601401043862E+06,  1.017692472735513E+01,  1.202509672913489E+01,  2.905564032114956E+00,  1.634649900801118E+03,  4.900557117306234E+08,  1.704585604313526E+00,
2458578.916666667, A.D. 2019-Apr-05 10:00:00.0000,  4.071936775428618E+08, -2.729281546240506E+08, -1.542553523267180E+06,  1.013747530226895E+01,  1.205169019613893E+01,  2.905725355963344E+00,  1.635140748668318E+03,  4.902028642192353E+08,  1.701720059186153E+00,
2458579.916666667, A.D. 2019-Apr-06 10:00:00.0000,  4.080678494017578E+08, -2.718857442353163E+08, -1.291492763768181E+06,  1.009797613576780E+01,  1.207815916616240E+01,  2.905862227216069E+00,  1.635630769009110E+03,  4.903497686216711E+08,  1.698842875874036E+00,
2458580.916666667, A.D. 2019-Apr-07 10:00:00.0000,  4.089386063974831E+08, -2.708410523048795E+08, -1.040421233414337E+06,  1.005842760675051E+01,  1.210450366601288E+01,  2.905974688396271E+00,  1.636119958475524E+03,  4.904964239342352E+08,  1.695954097038002E+00,
2458581.916666667, A.D. 2019-Apr-08 10:00:00.0000,  4.098059442814458E+08, -2.697940895857755E+08, -7.893410393982232E+05,  1.001883009303054E+01,  1.213072372331651E+01,  2.906062782044930E+00,  1.636608313731877E+03,  4.906428291569148E+08,  1.693053765264340E+00,
