            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
*****************************************************************************************************************************************************************************
$$SOE
2428534.500000000, A.D. 1937-Jan-01 00:00:00.0000, -4.442753958695398E+01,  6.380129991214606E+00, -1.852386424070041E+00,  1.08796032E-04,  1.61262687E-04,  2.09689261E-05,
2428899.500000000, A.D. 1938-Jan-01 00:00:00.0000, -4.454734413212647E+01,  5.478268020469102E+00, -1.729801907458564E+00,  1.04983424E-04,  1.60120126E-04,  2.08962879E-05,
2429264.500000000, A.D. 1939-Jan-01 00:00:00.0000, -4.464873831767255E+01,  4.575118908151885E+00, -1.606442602423943E+00,  1.01234557E-04,  1.58894733E-04,  2.08104782E-05,
2429629.500000000, A.D. 1940-Jan-01 00:00:00.0000, -4.473217040861832E+01,  3.670422520367675E+00, -1.482348172424608E+00,  9.75512188E-05,  1.57589176E-04,  2.07118234E-05,
2429995.500000000, A.D. 1941-Jan-01 00:00:00.0000, -4.479782427361965E+01,  2.761225039416252E+00, -1.357224029700865E+00,  9.39252770E-05,  1.56202268E-04,  2.06003377E-05,
2430360.500000000, A.D. 1942-Jan-01 00:00:00.0000, -4.484483927661454E+01,  1.852147460667768E+00, -1.231815916456961E+00,  9.03781233E-05,  1.54744344E-04,  2.04769743E-05,
2430725.500000000, A.D. 1943-Jan-01 00:00:00.0000, -4.487264137489532E+01,  9.407470488896897E-01, -1.105852897040668E+00,  8.69012299E-05,  1.53214498E-04,  2.03417958E-05,
2431090.500000000, A.D. 1944-Jan-01 00:00:00.0000, -4.488045092540891E+01,  2.753848237246426E-02, -9.794071418545196E-01,  8.34959677E-05,  1.51615539E-04,  2.01951583E-05,
2431456.500000000, A.D. 1945-Jan-01 00:00:00.0000, -4.486762869093460E+01, -8.891734569675649E-01, -8.522008348086234E-01,  8.01545745E-05,  1.49945641E-04,  2.00369757E-05,
2431821.500000000, A.D. 1946-Jan-01 00:00:00.0000, -4.483397158211575E+01, -1.803400937563188E+00, -7.249929468446952E-01,  7.68964669E-05,  1.48216778E-04,  1.98684796E-05,
2432186.500000000, A.D. 1947-Jan-01 00:00:00.0000, -4.477946869178866E+01, -2.716635508409064E+00, -5.974953459393916E-01,  7.37134569E-05,  1.46427335E-04,  1.96896245E-05,
2432551.500000000, A.D. 1948-Jan-01 00:00:00.0000, -4.470438451857675E+01, -3.627938984688866E+00, -4.697610989746146E-01,  7.06064788E-05,  1.44580190E-04,  1.95007862E-05,
2432917.500000000, A.D. 1949-Jan-01 00:00:00.0000, -4.460894493442301E+01, -4.539002827462006E+00, -3.414861793908058E-01,  6.75681705E-05,  1.42672941E-04,  1.93017870E-05,
2433282.500000000, A.D. 1950-Jan-01 00:00:00.0000, -4.449434921250138E+01, -5.444318794655796E+00, -2.134144070579994E-01,  6.46158682E-05,  1.40718903E-04,  1.90940964E-05,
2433647.500000000, A.D. 1951-Jan-01 00:00:00.0000, -4.436108265785595E+01, -6.346247847158532E+00, -8.523573945344297E-02,  6.17417907E-05,  1.38715816E-04,  1.88775667E-05,
2434012.500000000, A.D. 1952-Jan-01 00:00:00.0000, -4.420965119988305E+01, -7.245016192123400E+00,  4.300653329709713E-02,  5.89464544E-05,  1.36666552E-04,  1.86525825E-05,
